"PREC"	"EVAP"
1.93983333333333	3.44818119999091
0.549333333333333	4.02330794970266
0.188833333333333	3.41890770253756
0.188833333333333	3.54901568959121
1.71666666666667	4.3386607929986
1.0815	3.21513366094834
10.5575	3.38474357465374
2.163	3.51311104800757
2.5235	3.3272819864689
2.9355	4.11766867719614
4.65216666666667	3.52959365459118
2.5235	3.67741424210697
0.600833333333333	3.93366480241055
1.2875	3.46512261696123
0.858333333333333	3.39678613659917
4.49766666666667	3.67419340083447
7.84516666666667	2.91255445075974
1.51066666666667	3.2052030092968
0.4635	3.04766367319704
2.40333333333333	4.17916413855657
1.21883333333333	3.80428998470171
0.171666666666667	3.57556974073603
6.5405	3.9488269909286
5.80233333333333	3.5139732670624
1.27033333333333	3.65023178576318
6.11133333333333	2.89797458355482
4.39466666666667	3.23556464933667
3.00416666666667	3.50515695507572
2.8325	3.95351119795637
1.78533333333333	3.59139894616417
0.9785	3.57951422930353
0.377666666666667	3.24935138451083
3.0385	2.94752373747606
0.412	4.04447355667024
1.99133333333333	4.11586621373767
0.858333333333333	3.18633732144125
3.38183333333333	3.68169902973333
2.04283333333333	4.15410950920085
1.51066666666667	3.59862653720018
0.8755	4.4857808221492
1.30466666666667	4.59859232573379
1.35616666666667	3.37066232725816
7.70783333333333	4.0082164921986
3.38183333333333	3.44529408553394
2.55783333333333	4.53555799812059
2.266	3.47833593276088
0.549333333333333	4.03004041951615
0.944166666666667	4.72477591903523
1.442	4.17843065602627
6.60916666666667	4.07699452342021
1.16733333333333	4.1944277243305
5.665	4.16661061777774
0.944166666666667	4.55870325590296
1.6995	4.37324767502482
0.446333333333333	3.92866943575242
5.83666666666667	3.21192027987391
0.412	2.827227658664
7.828	3.48829828584426
10.4716666666667	3.37366826451885
4.24016666666667	4.06787049893966
5.08133333333333	3.93715194469242
0.652333333333333	4.23888762907398
0.1545	4.0384468858379
6.11133333333333	3.46036149828673
5.37316666666667	3.15935912832841
1.2875	3.90146643276702
1.66516666666667	3.69726828617264
2.38616666666667	3.85444447126048
5.7165	3.68379820119195
3.79383333333333	3.83200869564589
6.489	3.63779161825729
1.03	3.58591560069325
0.137333333333333	3.46805258585159
1.87116666666667	2.96811038940225
3.2445	4.20047382220537
2.884	3.55584743043617
14.9693333333333	4.32432274471245
1.83683333333333	3.676681179165
3.00416666666667	2.86805371635098
3.502	3.14097606747496
8.1885	3.36693235166889
4.34316666666667	2.79248725359903
5.9225	3.11800716863734
1.06433333333333	3.44370432591654
5.52766666666667	3.18926563002929
10.3	2.82792056134817
4.6865	2.95535543164423
1.2875	3.22425150538304
4.39466666666667	3.83413257241636
0.480666666666667	3.14687666873315
2.2145	3.10706354205783
0.635166666666667	3.76501708432066
0.137333333333333	3.81187300905302
8.11983333333333	3.51639836713174
0.0171666666666667	3.0587256597855
3.21016666666667	2.56196995071154
7.60483333333333	2.61692995918522
3.7595	3.33621619618261
1.9055	3.2123938743285
6.81516666666667	3.44007934900249
0.0343333333333333	3.1110250867158
2.59216666666667	2.62109330898107
0.171666666666667	3.77063473671349
0.703833333333333	3.04823350465611
1.42483333333333	2.4038332343339
0.412	2.64049323836462
1.15016666666667	2.81148197489368
2.09433333333333	3.0197873885876
1.133	3.36160391003011
2.43766666666667	2.17671664483519
0.480666666666667	2.67800901172457
0.7725	2.69411841596701
2.2145	3.26504635875992
6.86666666666667	3.48293125662881
0.755333333333333	2.50050727548928
1.648	2.77762557237126
1.3905	2.56477425279233
4.10283333333333	2.54598572015371
1.01283333333333	2.24383624761226
2.781	2.09877454393453
5.047	2.01852473906146
0.652333333333333	2.74753519523592
0.480666666666667	2.70672859686553
1.21883333333333	2.70514990014285
0.120166666666667	3.19273486027669
0.549333333333333	2.51446942242488
0.326166666666667	2.84380272546225
0.806833333333333	1.94037370023789
3.26166666666667	1.20013633244058
1.751	1.97121075397822
0.944166666666667	1.80266306551243
0.0858333333333333	2.60665835776705
1.2875	2.58602026944671
1.35616666666667	1.82248399443725
1.63083333333333	3.20016159284324
0.721	2.15656018491897
0	2.37801971918296
0.137333333333333	1.93511246095849
0	2.58726761524924
0.188833333333333	1.88214646036336
2.4205	1.82361314662206
3.48483333333333	1.88995271680671
2.19733333333333	1.5892934453016
7.004	1.07418580492613
6.09416666666667	1.39875096973433
1.20166666666667	1.72240552256998
0	1.93522905715648
0.721	1.64700051546488
5.63066666666667	1.62924114318561
4.61783333333333	1.77639335906663
0.583666666666667	2.29500075662092
0	2.0210526867403
0	1.85176209971268
0.0515	1.6799801491271
0.223166666666667	1.55547252833756
5.2015	1.80512904422537
1.15016666666667	1.392969368818
1.06433333333333	1.41979815391825
0.0515	1.55327425507504
1.76816666666667	1.90893810895954
0.137333333333333	1.88018101291002
0.961333333333333	1.64236982676082
1.57933333333333	1.13703928382988
1.42483333333333	1.53193984123209
0.618	1.50746542320402
1.09866666666667	1.99177956889582
0.0171666666666667	1.48717442246476
0.188833333333333	1.41358185616824
0	1.33308951558325
0	1.96321227522543
0	1.4436892103898
0.515	1.68681584562661
0	2.05613242317005
0.0858333333333333	1.64456348261385
0	1.53058230851463
0.0515	1.63153215043321
1.61366666666667	1.43408744230567
0.892666666666667	1.37594537567147
0.171666666666667	1.65873353959246
2.84966666666667	1.38491840424623
1.97416666666667	1.31840182956363
1.16733333333333	0.986447170157953
3.193	1.5792499761632
0.0171666666666667	1.62722255428877
0.206	1.58628048924971
0.0343333333333333	1.46192107701734
0	1.69490451528896
0.171666666666667	0.998817569323178
0.652333333333333	1.17654626801845
0.497833333333333	1.38014441433494
0	1.70111478042122
0.0171666666666667	1.72813458592433
0.0515	1.19434164715183
0	1.93095908710209
0	1.37850344285777
0	1.20665224390708
0.3605	1.03574396864493
0.0171666666666667	1.33279616392824
0.0171666666666667	1.04439796062357
0.0171666666666667	1.15200618099957
0.188833333333333	0.975086029207226
0.120166666666667	1.15244612546872
0	1.17998685100397
0.0171666666666667	1.10759811848042
0.738166666666667	1.00596661413827
0.858333333333333	1.07109119233874
1.545	0.982329649050959
0.188833333333333	1.61063185528913
0.0171666666666667	1.56446439487782
0.0343333333333333	1.61414812241821
0	1.0798880385633
0	1.42902627538402
0	1.05151044116317
0	1.00989576226313
0.549333333333333	1.54375448945721
0.0686666666666667	1.2950653167034
0.0686666666666667	1.11534634425514
0.0686666666666667	1.13231526953061
0.0343333333333333	1.40288481088863
0.755333333333333	1.58468738628196
0.188833333333333	1.82844471999908
0.188833333333333	1.27739877235709
0.0171666666666667	0.770431545659574
0	1.24840257890025
0	1.98561865165486
0.0171666666666667	1.38601701193869
0.240333333333333	1.13235899523289
0.0515	1.34465504781095
0	1.29209030597655
0.0343333333333333	1.04733896400669
0.1545	1.59207696551884
0.171666666666667	1.40148532247677
0.240333333333333	1.27213065809906
0.103	1.57112151953603
1.97416666666667	1.21840048991956
0.755333333333333	1.64832614166447
0	1.28213318558995
0.2575	1.01156746546909
0.137333333333333	1.42960715717095
0.652333333333333	1.27849417809246
1.06433333333333	1.34507166234078
1.21883333333333	1.23959569382303
2.95266666666667	1.38870329716736
0.188833333333333	1.18328729571137
0	1.1965995910828
0	1.0963141862518
0	1.82482782377944
0.0171666666666667	1.75054461325987
0.0343333333333333	1.62368941851813
0.0858333333333333	1.3185160786544
0.394833333333333	1.18427193169857
0.0343333333333333	1.1893833431936
3.33033333333333	0.619082134903796
1.4935	1.90524328985919
0.0858333333333333	1.8488685647608
0.0171666666666667	0.990347410843632
0.0343333333333333	1.69954322756888
0	1.45880712932833
0.103	1.55852751623171
0	2.49953130897599
0	1.5335849850958
0	1.750220823388
0	2.22151957822756
0.223166666666667	2.13501486866018
0.703833333333333	1.18353738592672
0.0171666666666667	1.56288876209642
0.291833333333333	1.8871011001648
1.09866666666667	1.44555602807211
0.909833333333333	1.81397354596999
1.27033333333333	1.59070919660319
0.858333333333333	2.1042440649443
0	1.77946338101865
0	2.45942529808829
0.0171666666666667	1.81756715250247
0.377666666666667	2.0505592848298
0.0515	1.86468815310718
0.0515	1.84615516394378
0.1545	1.87481677908322
0.446333333333333	0.97718773390893
0.0858333333333333	2.51944953573027
0.0343333333333333	2.57266198364401
0	2.40813031773754
0.377666666666667	2.00627683867668
2.48916666666667	2.37938565932207
1.40766666666667	1.86025235799494
1.8025	2.56952695660172
0.8755	1.70989875206483
5.95683333333333	1.77158211515852
0.841166666666667	2.2565738196231
0.909833333333333	1.52218358306049
2.163	2.56450382288562
0.532166666666667	2.42934597729327
0.635166666666667	2.13269058583327
2.91833333333333	2.17895980524815
1.99133333333333	1.9380603280814
4.36033333333333	2.11059205030998
0.171666666666667	2.28464854543307
0.103	2.78005740703184
0.0515	2.78824264482985
0.0858333333333333	2.98004230735628
3.48483333333333	2.17697607313379
9.5275	2.40645249758645
0	2.83172441719545
0.721	2.99549931117923
4.6865	2.50856314610936
1.32183333333333	2.42844608626744
4.4805	2.05193546732316
3.399	1.99841260776643
6.19716666666667	2.5658035142728
2.0085	2.25608728806991
5.83666666666667	2.09395145218185
2.24883333333333	2.06934276340728
1.0815	2.80979401536498
0	3.22840971931117
0.480666666666667	2.34542570559922
2.30033333333333	2.79822233606073
7.12416666666667	2.24644596315344
4.635	3.13845673077861
0.0515	3.39442299814208
1.20166666666667	3.69313442355636
1.20166666666667	3.2851530802434
0.5665	2.94177590396953
0.515	2.87413045498204
0.0343333333333333	2.9945852000945
0.0858333333333333	3.47103574883085
2.987	3.29256590532993
0.0515	2.92856804804237
4.1715	3.20229333537356
4.46333333333333	2.65205100971934
5.32166666666667	2.92827941996565
7.60483333333333	3.11920162527679
0.343333333333333	2.90144713297064
2.266	2.78791594488523
13.3041666666667	2.29793475955331
3.6565	3.11165045412435
3.93116666666667	2.50585418066275
0.755333333333333	3.48623509946162
6.6435	3.13282954605669
0.429166666666667	3.77476351445581
13.3385	2.98071784930676
0.532166666666667	2.81125818205365
8.87516666666667	3.16583125578471
0.240333333333333	3.56370954492976
0.0343333333333333	4.0985013077758
0	3.75471596641554
3.41616666666667	2.9567032543195
4.96116666666667	2.28827693527149
5.2015	3.42369221159755
0.0858333333333333	3.22502391344931
0.635166666666667	3.734937701007
0.515	2.51938595403681
1.133	3.45391354495321
1.68233333333333	3.6012418344039
1.81966666666667	3.69394295181863
0.394833333333333	3.54916505453496
0.927	3.90177398042938
0.6695	3.63735278582387
1.45916666666667	3.81553199133029
2.50633333333333	3.70758743538647
1.0815	4.15823886779715
0.0343333333333333	4.45577793007137
7.63916666666667	3.99064209120007
0.480666666666667	3.56885538785047
1.73383333333333	3.35923245706979
2.678	4.21252801637893
4.54916666666667	3.8789198739178
1.16733333333333	3.4536936914887
0.274666666666667	3.86160619954683
1.15016666666667	3.67101323816022
5.37316666666667	3.17557563856777
1.0815	4.17144815602215
1.25316666666667	4.31011364952038
0.326166666666667	4.82627087621948
12.1368333333333	3.87922078139863
0.3605	4.42491211345598
2.6265	4.85379160923048
1.25316666666667	4.55324886959192
13.1668333333333	3.8634793751196
16.171	4.0186561560734
0.789666666666667	4.10954148215291
3.296	3.12792816443361
3.296	3.06865662526659
3.99983333333333	3.39979488315089
1.51066666666667	3.89678931474721
4.017	3.76831841064261
1.04716666666667	3.56476289539542
1.66516666666667	3.68212589304707
9.09833333333333	4.36553169331346
3.62216666666667	3.95440294894078
3.05566666666667	4.72828305165836
2.35183333333333	3.83186053534915
1.61366666666667	4.60789683845607
1.45916666666667	4.1538595831568
5.88816666666667	4.12478803517658
5.4075	3.9872203372301
10.0253333333333	3.20910875841413
1.73383333333333	4.01585399775485
1.03	3.82032064216133
2.163	3.78467982348352
1.45916666666667	4.36836740229999
0.703833333333333	4.2115444378153
1.88833333333333	4.04335762552739
6.86666666666667	3.5319230950826
4.36033333333333	3.64444276619675
12.1368333333333	3.72251690495332
1.32183333333333	3.51871845276701
8.53183333333333	3.48562445851821
0.995666666666667	4.25885871399108
2.09433333333333	3.37344354390776
9.49316666666667	2.95276067690837
2.2145	3.42577111537826
0.291833333333333	3.62113298922831
0.326166666666667	4.01949040167908
5.871	3.81711795459098
3.36466666666667	4.07916748594105
3.41616666666667	3.88252448493962
3.33033333333333	3.74278099460451
4.12	4.13547456030249
2.40333333333333	3.07366846248537
3.296	3.96430581310317
2.2145	3.77574250057964
2.30033333333333	3.03377203905204
4.944	2.62122379237708
5.8195	3.04973365085345
4.77233333333333	3.0549167195517
1.1845	3.38872467165643
9.54466666666667	3.76673421944097
2.95266666666667	4.01699361741106
0.703833333333333	3.40980334132966
4.61783333333333	3.80684368472122
4.738	3.63045336355921
3.51916666666667	3.83749030303998
6.6435	3.20116817060137
1.751	3.77423033108356
1.15016666666667	3.46256510602098
5.356	3.19149311217763
2.04283333333333	3.97847432217745
6.5405	2.78152979473214
6.695	3.30071170655345
10.8493333333333	3.64854131939997
0.635166666666667	3.48899393028966
0.9785	3.6800440894236
8.01683333333333	3.58586933984075
0.103	3.65930567384262
0.635166666666667	3.45224686472108
0.549333333333333	3.88287935493882
0.892666666666667	4.38985826640632
1.68233333333333	4.03648280748222
2.02566666666667	3.51204451652663
0.1545	3.99789920439474
1.236	3.97694730365372
2.74666666666667	3.35766098601457
3.51916666666667	4.67616766386597
12.5316666666667	2.44620644733587
0.789666666666667	3.61039455820924
0.103	3.93615718902928
1.97416666666667	3.50665033173764
2.35183333333333	3.20394160028881
2.35183333333333	3.16123418579293
0.120166666666667	3.43123877254372
2.79816666666667	2.97673156116225
1.9055	3.32127584700836
5.047	2.87153779866101
1.99133333333333	2.64310610326229
1.71666666666667	2.48806978005838
3.53633333333333	2.84369175811191
2.23166666666667	3.06948475729058
1.2875	2.80317713476768
1.5965	2.68135915836659
0.703833333333333	2.57418652231182
7.63916666666667	2.35585309480686
1.51066666666667	2.35778669970242
3.502	2.81697192522581
0.806833333333333	2.60534084685133
0.549333333333333	2.78672607106483
2.30033333333333	2.81789972625965
0.618	1.83407479952138
3.2445	2.75404746049476
0.686666666666667	3.13120965998907
0.274666666666667	2.3011679889234
1.133	2.05247884563884
2.43766666666667	3.09789424149262
1.854	2.36570915953242
2.30033333333333	2.81686572138699
0.103	3.16631513082938
0.343333333333333	2.94479798140672
0.532166666666667	2.24674031184124
0.7725	3.06397453365423
1.09866666666667	2.44843769818674
0.892666666666667	2.08831917766515
2.45483333333333	2.22781684866542
3.74233333333333	2.05486743160047
2.66083333333333	2.20005210848932
0.291833333333333	2.25081399873948
0.0171666666666667	2.28881348702369
0.703833333333333	2.29235478200929
2.30033333333333	1.94412997762177
1.5965	2.17104211395977
1.32183333333333	1.9626894099392
0.1545	1.92272527053375
2.43766666666667	2.9776522185013
0.412	2.13458468937833
0.824	2.1495774026484
0.0343333333333333	2.81711486928654
1.87116666666667	2.07984070669934
0.223166666666667	2.11992632333233
0.0858333333333333	2.8083070754748
3.399	1.83306283997067
0.0858333333333333	1.98407374770879
1.40766666666667	2.1126741926666
3.58783333333333	1.71483221067776
0.206	1.97354960210299
2.90116666666667	1.5216486190354
1.57933333333333	1.57726418298693
3.57066666666667	1.33820441844174
3.31316666666667	2.22141884036837
2.07716666666667	0.900410673332846
4.12	1.52421104651833
0.515	2.02764394618443
0.6695	2.09950226784998
0	1.31567908947069
2.3175	1.67314060863081
3.67366666666667	1.57313227993343
9.08116666666667	1.55196857621953
6.09416666666667	1.60050735332598
0.0343333333333333	0.844957036656209
0	1.61772767361964
0	1.78014771018928
0	1.387284314683
0.274666666666667	1.67085133481622
0.0171666666666667	1.75000470276785
1.88833333333333	1.34944895546008
0	1.10673224087046
0.0343333333333333	1.61258305113256
0.0515	1.45430564912726
0	1.65272904424295
0.326166666666667	1.31174508122777
0.2575	1.51378490215032
0.515	1.60011930749756
0.0343333333333333	1.45543480802301
0.0343333333333333	2.22050389882497
0.5665	2.43122288894387
0	1.08622641787423
1.16733333333333	1.52894627779736
0.0171666666666667	1.08952750068643
1.01283333333333	1.05889693946022
0.446333333333333	1.52359997133443
0	1.10756626366068
2.06	1.38339554441515
0.4635	0.923301203936529
0.0515	1.77615031803358
0	1.36160831106362
0.806833333333333	0.974108727679485
0.103	0.867839687215343
0.0686666666666667	1.03947458823657
0	1.60090018298797
0.206	1.7932211929212
0.1545	1.58730871776059
0	1.87672178557849
0	1.23306002913896
0.532166666666667	1.28039542502315
0.0343333333333333	1.55217046152779
1.51066666666667	1.16188510307554
1.648	1.2118234893137
0.137333333333333	1.08545184623954
0	1.45026938852419
0.0686666666666667	1.37709702061565
0.188833333333333	0.901426209011178
3.38183333333333	1.27161741165055
1.339	1.03417657633247
0.600833333333333	1.05585885791882
1.88833333333333	1.19035437937391
0.0686666666666667	1.46548246849671
0	1.16214967049574
0.892666666666667	0.765117387902343
3.21016666666667	1.04069842405081
1.25316666666667	0.908171491044723
4.5835	1.25237573657469
0.171666666666667	0.998121693207555
0.0515	0.752530130922564
0	1.21839821112955
0	1.11035416526469
0.0171666666666667	1.36716875307565
2.64366666666667	1.14973205198654
2.71233333333333	1.04665160000601
0	1.07635823133532
1.63083333333333	1.27559254306755
0.0686666666666667	0.871238789909178
1.30466666666667	0.720220831833248
0.291833333333333	1.03279497362095
1.3905	1.49407884767678
0.206	1.09556350564121
0	1.25939290256754
4.30883333333333	1.30295686257191
0.0858333333333333	1.71626926444942
0	1.20628443206752
0.0171666666666667	1.31402997105535
0	1.43591074200303
0.0171666666666667	1.36570471098419
0.137333333333333	1.21733300013026
0.0686666666666667	1.31746899327741
0.0515	1.42421288941602
0	1.92195770577782
0	1.29389798796035
0.171666666666667	1.20718711444594
5.88816666666667	1.07200321727929
0.2575	1.57431617713958
0	1.08797172625614
0.0171666666666667	1.57615619691186
0	2.31777777776375
0.0171666666666667	1.58592271910101
0	1.51054168321814
0	1.51136002230529
0	1.5793514655853
1.339	1.16360561592883
0.703833333333333	1.47325111782684
0.429166666666667	1.15528573300744
0.6695	1.22024122738634
0.927	1.09729653572707
3.36466666666667	1.4498348998144
0.549333333333333	1.06853521120462
0.0171666666666667	1.33989530120909
0.137333333333333	1.53049958377007
0.429166666666667	0.960550388895893
0	1.97302852627689
0	1.57731957907901
0.738166666666667	1.43712991077695
0.0343333333333333	1.90192042037864
3.94833333333333	1.51442324815294
3.63933333333333	1.5353727653923
1.751	1.71267355159927
0.0343333333333333	1.554087731507
0	1.53107180029402
0	1.11798044383565
0	1.31448831729091
0.532166666666667	2.40439416408276
3.77666666666667	1.9591818392202
0.137333333333333	2.04766611222162
0	2.32061783468524
0.1545	2.36284211821602
1.76816666666667	2.44341537062999
0	2.12053235038703
0	2.08275446904732
0.0343333333333333	1.9478713671088
0	1.9109212795579
3.67366666666667	1.62527004548907
0.0858333333333333	2.09617313037331
0.549333333333333	1.7229600933901
0	2.51088393830782
0	1.80561103128166
2.64366666666667	1.57577049232489
0.0515	1.43114358545486
0.8755	2.45882324187464
0.1545	1.76528490483079
0	1.9078973884063
0.0858333333333333	1.70770828467065
3.62216666666667	1.82280592855766
8.652	2.13207277407503
0.583666666666667	1.85597018952403
0.0343333333333333	2.12194201619391
0.0171666666666667	1.98066035593227
0	2.34084715887949
0	2.18898900887536
0.0515	1.65483465806249
0.5665	2.47862699811721
0	2.96909938308153
3.36466666666667	1.93646559255779
2.7295	1.83528224090441
1.63083333333333	1.93408543278641
0.429166666666667	2.18434476344549
0	2.82525906183715
0	2.4819179365894
0.1545	2.79646786048354
0.549333333333333	3.0725230787087
3.1415	2.79441512421157
0.3605	3.43385417391451
0.0343333333333333	2.42369149928761
0.0171666666666667	2.97236751608461
0	2.90317897491481
0.0515	2.61091989335746
0.103	3.19399169833509
0.927	2.81221262032673
0.0343333333333333	3.21987341531115
1.88833333333333	2.74956573238414
1.339	2.5685999427311
0.2575	3.13504299767319
0.240333333333333	2.86946265834774
2.28316666666667	2.96026045428373
5.75083333333333	2.36215172331884
0.961333333333333	2.77324316778929
0.326166666666667	3.14085019148793
0.0515	3.84664396458085
0.927	3.8102223380792
2.38616666666667	3.85284276611295
1.339	2.62565047824295
6.0255	2.68016132555864
1.42483333333333	3.29418872871446
2.24883333333333	4.60763869839538
4.017	3.74001777385976
0.120166666666667	3.82877974432345
1.751	2.92676571043449
2.33466666666667	2.98089224590635
0.0858333333333333	3.51190475137813
2.60933333333333	3.93814572115592
0.103	3.83820438577336
0.635166666666667	3.40659996528969
11.4845	2.62820966779008
5.69933333333333	3.10872980767212
0.892666666666667	3.39069770937365
0.515	3.5163618353217
4.82383333333333	3.80710286395731
1.35616666666667	3.6371579465279
0.600833333333333	4.14230406028422
3.12433333333333	3.30976138013825
2.79816666666667	2.95282236364486
6.60916666666667	2.78888861890452
5.06416666666667	4.13646608994248
1.52783333333333	2.82275291777488
2.02566666666667	3.52667310975614
0	3.44166959926715
0.652333333333333	3.1169036725052
3.3475	3.49526010767365
0.291833333333333	3.26546150860764
3.7595	3.71896659539307
0.686666666666667	2.91598706180545
9.8365	3.22083107207374
1.78533333333333	3.27058427211392
5.49333333333333	2.57895974698479
6.52333333333333	3.18773582985182
5.75083333333333	4.06241480613453
4.10283333333333	2.90976398970206
0.652333333333333	3.77682622437237
1.68233333333333	3.64607573595262
0.394833333333333	4.12516882578483
0.103	4.15701227676971
0.274666666666667	4.14347521653642
4.944	3.66313137884125
6.21433333333333	4.33237166509177
16.0508333333333	3.45500328870878
2.07716666666667	3.73907370337272
6.21433333333333	3.02419690020834
17.9048333333333	2.94427261535564
1.2875	4.03949730300839
4.13716666666667	4.09243287795256
3.12433333333333	3.18551819959994
0.480666666666667	3.82004937031364
0.789666666666667	3.66225124560505
0.377666666666667	3.80762725288548
0.961333333333333	3.27562825723655
4.61783333333333	3.01865343537002
13.6131666666667	3.54229066544913
0.738166666666667	3.5465710783895
3.46766666666667	2.63897986130173
2.54066666666667	3.43263216632768
0.652333333333333	3.91194501715476
0.412	3.59743229576681
1.545	4.26165902619441
0.7725	5.00325848124686
4.80666666666667	4.60441489956499
0.995666666666667	4.30378712256777
6.18	4.91592299617245
0.240333333333333	4.77123676875492
3.57066666666667	4.24366959892545
3.12433333333333	4.65488190321871
0.703833333333333	5.43919390325941
3.708	5.01002575321117
1.3905	4.62549764660209
3.84533333333333	4.15284784135498
1.9055	4.4394578721203
3.82816666666667	3.81108024500395
0.206	3.93168864864386
2.55783333333333	3.34566559385145
0.755333333333333	4.45315328010399
9.39016666666667	3.72090135355583
2.575	4.30206824914327
1.47633333333333	4.20127703620326
0.806833333333333	3.69248662711005
0.5665	3.71110402702155
1.8025	3.61088470460139
0.0343333333333333	3.19373598057025
1.8025	4.40427191712629
4.39466666666667	4.60320151140166
1.99133333333333	3.74539748419727
4.017	3.44927979659903
3.36466666666667	3.80778146464522
8.22283333333333	3.33451470730811
6.5405	3.84445371487418
1.27033333333333	3.74384678992838
3.53633333333333	3.64767826160664
5.32166666666667	3.54658879320098
1.133	3.91845885043289
2.14583333333333	3.85750135512341
2.55783333333333	3.41780084798252
1.87116666666667	3.98075856664359
0.961333333333333	3.79939926643152
1.20166666666667	3.37097564966028
6.47183333333333	3.03912927789109
5.44183333333333	3.39756860843233
2.5235	2.96894874219079
15.656	3.25361073245731
3.811	3.4455057367214
1.30466666666667	3.40842413179116
1.06433333333333	3.25466675011253
10.2485	2.61502857801578
2.69516666666667	2.69805313795767
2.45483333333333	3.86160893737143
7.519	3.14229301047457
0.326166666666667	3.76419335078797
5.27016666666667	2.89585481337922
0.206	4.39181625045924
1.66516666666667	3.9238914105195
0.0171666666666667	3.82714245459921
0.446333333333333	3.82297029147548
0.3605	3.4052987814252
3.6565	3.01299302888872
3.77666666666667	2.81470905927196
0.738166666666667	2.94431791055703
1.83683333333333	3.19355642192353
0.2575	2.3841004942665
4.41183333333333	3.27828094968067
1.3905	3.23178646679614
5.4075	2.71686924173403
2.59216666666667	3.52995464186325
2.07716666666667	3.1755892872989
0.429166666666667	3.13604595105836
3.41616666666667	3.03757611541346
2.96983333333333	2.70192977619913
5.871	3.00116091486699
9.97383333333333	2.19098496558922
2.30033333333333	2.86154904271926
0.635166666666667	2.87158175083959
0.480666666666667	2.2227017575295
0.4635	3.47037229965878
7.725	2.69341379125871
1.83683333333333	2.80241422312295
0.824	3.20064403438681
0.618	2.61011128285681
0.892666666666667	2.37112862503535
0.206	3.00215880502613
3.2445	2.52650224638284
0.480666666666667	2.99588183607993
2.33466666666667	2.52641255637436
0.223166666666667	2.61795316564595
0.755333333333333	3.05187393158568
2.369	3.15831437673039
0.2575	3.14107417669275
2.04283333333333	2.95141501023817
0.309	2.88622838134822
0	3.36883885861574
0.0171666666666667	2.50552296331077
0	3.10989243294475
0.206	2.86175138872877
1.2875	2.19780945346876
2.71233333333333	2.67743746203564
1.42483333333333	2.60859910577909
1.93983333333333	2.10376911108659
0.652333333333333	2.44255692762392
0.686666666666667	2.3550859436077
0.240333333333333	1.95803103770944
0.412	2.09645830747266
2.81533333333333	2.24825739867948
0.137333333333333	2.3865687736257
0.429166666666667	2.32655929413579
0.0858333333333333	1.82245464083993
1.35616666666667	1.79729469503139
0.446333333333333	2.31858711392878
1.21883333333333	2.32368888391359
0	2.56740670458479
0	2.45003023248911
1.40766666666667	1.62542491398358
0.755333333333333	2.07685662614545
0	2.23525109109695
0.223166666666667	1.91095581960445
1.11583333333333	1.72548224005409
1.854	1.38026724872373
0.2575	1.8194460616851
0.515	1.62076437493265
8.858	1.91257530954015
2.54066666666667	1.97461101812417
0	1.68708448618783
0.2575	1.9509668685017
0.206	2.03185308744074
0	2.28887915503706
0	1.69438468276333
0	2.01952259434081
0	1.41938984699832
0.103	2.04237176418577
0.171666666666667	1.66383923058541
0.0515	1.56734613489341
0.103	1.2672816504997
0.137333333333333	1.65018260858326
3.48483333333333	1.31972717849534
0.909833333333333	1.72669386950229
1.16733333333333	1.44223289949036
0.0171666666666667	1.93115989866738
0.412	1.49559566749867
0.429166666666667	1.60745423778423
0.240333333333333	1.56807323183542
1.87116666666667	1.22347216517119
0.188833333333333	1.14336480260365
1.03	1.72522108593736
0.137333333333333	1.63095340412377
0.120166666666667	1.7244391791013
0.5665	1.80720132040479
0.326166666666667	1.33353961223103
0.343333333333333	1.22069126380377
1.751	0.744023229369249
0.326166666666667	1.2636323026839
0.343333333333333	1.63939044375504
0.0858333333333333	1.38507179918171
0	1.84695792641735
0	1.24980767979059
0.0343333333333333	0.888822049262158
0.3605	0.974880680375112
0	1.24830441187105
0.274666666666667	1.17062151522086
0.1545	1.66714083378097
0	1.26512060286411
0	1.57162209394911
0	1.64608352155541
0	1.54213738350286
1.25316666666667	1.13083529445514
0.137333333333333	1.56465949071248
0.0515	1.37506947411445
0	1.77245480897525
1.20166666666667	1.61487315032402
0	1.21304225291121
0	1.37576428476166
0.5665	1.79124095170959
0	1.30362781555026
0	0.975626216260751
0	1.12152257228022
0.188833333333333	0.795636741878441
0.0171666666666667	1.22035731667586
0	1.45450244048825
0	1.55435956576934
0	1.6591075958712
0	1.4222785496714
0.0343333333333333	1.26775665035694
0.995666666666667	1.50125738871464
0	1.4928369866894
0	1.41688579410215
0.583666666666667	1.56762159580452
0.738166666666667	1.12394278308503
0	1.15429357481421
0.412	1.07465174343147
0	1.36427317633531
0	1.1825644156656
0	0.992479236868073
0.0515	1.75611359279087
0.0515	1.60799255939484
0.0858333333333333	1.56620609452861
0.171666666666667	1.94760789018021
0.291833333333333	1.99187565232743
1.648	1.04814565411729
0.0858333333333333	1.35396679019468
0.429166666666667	1.59490936821631
0.377666666666667	1.27892882222269
0	1.6369130243242
0	1.37930077839652
0.0171666666666667	1.45047636867949
0	2.04771419396648
0	1.75935850534734
0.0171666666666667	1.80549449719545
0	1.30396203312051
0	1.73452227171197
0.0515	0.657811926141158
0.103	1.94001886126182
0.0171666666666667	1.95927854572903
0.0343333333333333	2.13149231283443
0	1.61047286224307
2.06	1.42544217764037
0.188833333333333	0.911596463770556
